Timestamp,DeviceId,DeviceName,ActionType,LogonType,AccountDomain,AccountName,AccountSid,Protocol,FailureReason,IsLocalAdmin,LogonId,RemoteDeviceName,RemoteIP,RemoteIPType,RemotePort,InitiatingProcessAccountDomain,InitiatingProcessAccountName,InitiatingProcessAccountSid,InitiatingProcessAccountUpn,InitiatingProcessAccountObjectId,InitiatingProcessIntegrityLevel,InitiatingProcessTokenElevation,InitiatingProcessSHA1,InitiatingProcessSHA256,InitiatingProcessMD5,InitiatingProcessFileName,InitiatingProcessFileSize,InitiatingProcessVersionInfoCompanyName,InitiatingProcessVersionInfoProductName,InitiatingProcessVersionInfoProductVersion,InitiatingProcessVersionInfoInternalFileName,InitiatingProcessVersionInfoOriginalFileName,InitiatingProcessVersionInfoFileDescription,InitiatingProcessId,InitiatingProcessCommandLine,InitiatingProcessCreationTime,InitiatingProcessFolderPath,InitiatingProcessParentId,InitiatingProcessParentFileName,InitiatingProcessParentCreationTime,ReportId,AppGuardContainerId,AdditionalFields,InitiatingProcessSessionId,IsInitiatingProcessRemoteSession,InitiatingProcessRemoteSessionDeviceName,InitiatingProcessRemoteSessionIP,InitiatingProcessUniqueId
"Sep 17, 2025 12:49:17 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,dbadmin,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,3841,,{},0,0,,,0
"Sep 17, 2025 12:48:32 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,accounts,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,3831,,{},0,0,,,0
"Sep 17, 2025 12:47:47 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,marketing,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,3828,,{},0,0,,,0
"Sep 17, 2025 12:47:02 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,ricoh,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,3822,,{},0,0,,,0
"Sep 17, 2025 12:46:18 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,tempadmin,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,3817,,{},0,0,,,0
"Sep 17, 2025 12:45:30 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,quickbooks,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,3814,,{},0,0,,,0
"Sep 17, 2025 12:44:40 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,ftpuser,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,3809,,{},0,0,,,0
"Sep 17, 2025 12:44:02 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,test,,NTLM,InvalidUserNameOrPassword,,,mstsc,2.57.121.247,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,3806,,"{""IsLocalLogon"":false}",0,0,,,0
"Sep 17, 2025 12:43:55 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,copier,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,3804,,{},0,0,,,0
"Sep 17, 2025 12:43:10 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,administratör,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,3800,,{},0,0,,,0
"Sep 17, 2025 12:42:25 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,tech,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,3783,,{},0,0,,,0
"Sep 17, 2025 12:41:40 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,warehouse,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,3775,,{},0,0,,,0
"Sep 17, 2025 12:40:58 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,install,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,3754,,{},0,0,,,0
"Sep 17, 2025 12:40:10 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,webmaster,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,3743,,{},0,0,,,0
"Sep 17, 2025 12:39:25 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,printer,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,3735,,{},0,0,,,0
"Sep 17, 2025 12:38:40 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,account,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,3727,,{},0,0,,,0
"Sep 17, 2025 12:37:55 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,training,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,3705,,{},0,0,,,0
"Sep 17, 2025 12:37:15 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,helpdesk,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,3647,,{},0,0,,,0
"Sep 17, 2025 12:36:26 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,sysadmin,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,3597,,{},0,0,,,0
"Sep 17, 2025 12:35:42 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,accountinga,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,3594,,{},0,0,,,0
"Sep 17, 2025 12:34:57 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,demo,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,3589,,{},0,0,,,0
"Sep 17, 2025 12:34:12 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,mike,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,3586,,{},0,0,,,0
"Sep 17, 2025 12:33:25 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,accting,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,3580,,{},0,0,,,0
"Sep 17, 2025 12:33:20 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,slflarewinsysmo,,NTLM,InvalidUserNameOrPassword,,,windows7,79.76.123.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,3565,,"{""IsLocalLogon"":false}",0,0,,,0
"Sep 17, 2025 12:32:39 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,it,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,3561,,{},0,0,,,0
"Sep 17, 2025 12:31:54 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,sqladmin,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,3554,,{},0,0,,,0
"Sep 17, 2025 12:31:11 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,frontdesk,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,3548,,{},0,0,,,0
"Sep 17, 2025 12:30:25 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,xerox,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,3544,,{},0,0,,,0
"Sep 17, 2025 12:29:41 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,itadmin,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,3541,,{},0,0,,,0
"Sep 17, 2025 12:28:57 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,john,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,3538,,{},0,0,,,0
"Sep 17, 2025 12:28:12 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,owner,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,3536,,{},0,0,,,0
"Sep 17, 2025 12:27:28 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,info,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,3531,,{},0,0,,,0
"Sep 17, 2025 12:26:44 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,david,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,3526,,{},0,0,,,0
"Sep 17, 2025 12:25:59 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,scans,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,3523,,{},0,0,,,0
"Sep 17, 2025 12:25:15 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,staff,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,3494,,{},0,0,,,0
"Sep 17, 2025 12:24:31 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,guest,,NTLM,AccountLocked,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,3443,,{},0,0,,,0
"Sep 17, 2025 12:23:46 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,sales,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,3437,,{},0,0,,,0
"Sep 17, 2025 12:23:03 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,adm,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,3432,,{},0,0,,,0
"Sep 17, 2025 12:22:19 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,office,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,3201,,{},0,0,,,0
"Sep 17, 2025 12:21:33 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,testuser,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,3193,,{},0,0,,,0
"Sep 17, 2025 12:20:49 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,sql,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,3185,,{},0,0,,,0
"Sep 17, 2025 12:20:05 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,operator,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,3174,,{},0,0,,,0
"Sep 17, 2025 12:19:17 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,root,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,3162,,{},0,0,,,0
"Sep 17, 2025 12:18:32 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,temp,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,3143,,{},0,0,,,0
"Sep 17, 2025 12:17:48 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,accounting,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,3127,,{},0,0,,,0
"Sep 17, 2025 12:17:13 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,slflarewinsysmo,,NTLM,InvalidUserNameOrPassword,,,windows7,79.76.123.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,3114,,"{""IsLocalLogon"":false}",0,0,,,0
"Sep 17, 2025 12:17:05 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,manager,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,3106,,{},0,0,,,0
"Sep 17, 2025 12:16:21 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,reception,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,3099,,{},0,0,,,0
"Sep 17, 2025 12:15:38 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,remote,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,3036,,{},0,0,,,0
"Sep 17, 2025 12:14:55 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,scan,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,2993,,{},0,0,,,0
"Sep 17, 2025 12:14:47 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,administrator,,NTLM,InvalidUserNameOrPassword,,,workstation,80.94.95.198,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,2990,,"{""IsLocalLogon"":false}",0,0,,,0
"Sep 17, 2025 12:14:11 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,scanner,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,2984,,{},0,0,,,0
"Sep 17, 2025 12:13:28 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,server,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,2978,,{},0,0,,,0
"Sep 17, 2025 12:12:44 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,support,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,2879,,{},0,0,,,0
"Sep 17, 2025 12:12:01 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,backup,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,2862,,{},0,0,,,0
"Sep 17, 2025 12:11:18 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,administrateur,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,2859,,{},0,0,,,0
"Sep 17, 2025 12:10:35 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,test,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,2856,,{},0,0,,,0
"Sep 17, 2025 12:09:52 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,administrador,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,2853,,{},0,0,,,0
"Sep 17, 2025 12:09:10 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,user,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,2850,,{},0,0,,,0
"Sep 17, 2025 12:08:29 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,admin,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,2846,,{},0,0,,,0
"Sep 17, 2025 12:01:03 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,slflarewinsysmo,,NTLM,InvalidUserNameOrPassword,,,windows7,79.76.123.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,2817,,"{""IsLocalLogon"":false}",0,0,,,0
"Sep 16, 2025 11:44:54 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,slflarewinsysmo,,NTLM,InvalidUserNameOrPassword,,,windows7,79.76.123.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,2778,,"{""IsLocalLogon"":false}",0,0,,,0
"Sep 16, 2025 11:39:43 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,administrator,,NTLM,InvalidUserNameOrPassword,,,workstation,80.94.95.198,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,2752,,"{""IsLocalLogon"":false}",0,0,,,0
"Sep 16, 2025 11:28:46 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,slflarewinsysmo,,NTLM,InvalidUserNameOrPassword,,,windows7,79.76.123.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,2098,,"{""IsLocalLogon"":false}",0,0,,,0
"Sep 16, 2025 11:12:38 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,slflarewinsysmo,,NTLM,InvalidUserNameOrPassword,,,windows7,79.76.123.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,24,,"{""IsLocalLogon"":false}",0,0,,,0
"Sep 16, 2025 11:11:25 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonSuccess,Interactive,window manager,dwm-1,S-1-5-90-0-1,Negotiate,,,60100,,,,,,,,,,,None,,,,,,,,,,,,744,,Invalid date,,0,,Invalid date,15,,"{""IsLocalLogon"":true}",0,0,,,0
"Sep 16, 2025 11:11:25 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonSuccess,Interactive,window manager,dwm-1,S-1-5-90-0-1,Negotiate,,,60075,,,,,,,,,,,None,,,,,,,,,,,,744,,Invalid date,,0,,Invalid date,14,,"{""IsLocalLogon"":true}",0,0,,,0
"Sep 16, 2025 11:11:25 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonAttempted,Unknown,window manager,dwm-1,,,,,,,-,,,workgroup,slflarewinsysmo$,S-1-5-18,,,,None,,,,,,,,,,,,744,,Invalid date,,0,,Invalid date,13,,,0,0,,,0
"Sep 16, 2025 11:11:24 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonSuccess,Interactive,font driver host,umfd-0,S-1-5-96-0-0,Negotiate,,,36277,,,,,,,,,,,None,,,,,,,,,,,,644,,Invalid date,,0,,Invalid date,12,,"{""IsLocalLogon"":true}",0,0,,,0
"Sep 16, 2025 11:11:24 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonAttempted,Unknown,font driver host,umfd-0,,,,,,,-,,,workgroup,slflarewinsysmo$,S-1-5-18,,,,None,,,,,,,,,,,,644,,Invalid date,,0,,Invalid date,11,,,0,0,,,0
"Sep 16, 2025 11:11:24 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonSuccess,Interactive,font driver host,umfd-1,S-1-5-96-0-1,Negotiate,,,36222,,,,,,,,,,,None,,,,,,,,,,,,744,,Invalid date,,0,,Invalid date,10,,"{""IsLocalLogon"":true}",0,0,,,0
"Sep 16, 2025 11:11:24 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonAttempted,Unknown,font driver host,umfd-1,,,,,,,-,,,workgroup,slflarewinsysmo$,S-1-5-18,,,,None,,,,,,,,,,,,744,,Invalid date,,0,,Invalid date,9,,,0,0,,,0
"Sep 16, 2025 9:51:25 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,slflarewinsysmo,administrator,,NTLM,InvalidUserNameOrPassword,,,win-4utvsj3qekn,80.64.19.218,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,13390,,"{""IsLocalLogon"":false}",0,0,,,0
"Sep 16, 2025 9:51:23 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,slflarewinsysmo,administrator,,NTLM,InvalidUserNameOrPassword,,,win-4utvsj3qekn,80.64.19.218,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,13389,,"{""IsLocalLogon"":false}",0,0,,,0
"Sep 16, 2025 9:51:21 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,slflarewinsysmo,administrator,,NTLM,InvalidUserNameOrPassword,,,win-4utvsj3qekn,80.64.19.218,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,13388,,"{""IsLocalLogon"":false}",0,0,,,0
"Sep 16, 2025 9:51:19 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,slflarewinsysmo,administrator,,NTLM,InvalidUserNameOrPassword,,,win-4utvsj3qekn,80.64.19.218,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,13386,,"{""IsLocalLogon"":false}",0,0,,,0
"Sep 16, 2025 9:51:18 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,slflarewinsysmo,administrator,,NTLM,InvalidUserNameOrPassword,,,win-4utvsj3qekn,80.64.19.218,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,13383,,"{""IsLocalLogon"":false}",0,0,,,0
"Sep 16, 2025 9:42:47 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,administrator,,NTLM,InvalidUserNameOrPassword,,,workstation,80.94.95.198,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,13272,,"{""IsLocalLogon"":false}",0,0,,,0
"Sep 16, 2025 9:35:45 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,slflarewinsysmo,,NTLM,InvalidUserNameOrPassword,,,windows7,79.76.123.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,13241,,"{""IsLocalLogon"":false}",0,0,,,0
"Sep 16, 2025 9:19:36 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,slflarewinsysmo,,NTLM,InvalidUserNameOrPassword,,,windows7,79.76.123.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,13169,,"{""IsLocalLogon"":false}",0,0,,,0
"Sep 16, 2025 9:03:27 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,slflarewinsysmo,,NTLM,InvalidUserNameOrPassword,,,windows7,79.76.123.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,13065,,"{""IsLocalLogon"":false}",0,0,,,0
